"business_id","business_lat","business_long","business_stars","business_stars_pre_2020","review_count","review_count_pre_2020","check_in_count","check_in_count_pre_2020","attribute_count","business_park","business_happy_h","business_price","business_open","n_photo"
"UIlrtflU_DOagc4YyrQ2Uw","39.9492649","-75.1617799","3.5","3.5",94,"95",102,"102",9,1,1,"2","0","2"
"UiuYQTP-oxhEd01qpjQszw","40.0751627","-75.2044998","3.5","3.7",168,"137",331,"314",15,1,1,"2","1","2"
"UiVGsdrU4_eJhmFRubwETg","39.945704","-75.2138797","4.0","3.6",18,"18",85,"85",3,1,0,"1","1","3"
"UIyDw8OqB17EkI2p3m7-EQ","39.9375354","-75.178827","4.5","4.4",102,"104",156,"147",15,1,0,"2","0","3"
"UIzaUKz90UWNHi0vLk5VwQ","40.016768","-75.096429","2.0","3.0",5,"2",4,"3",3,0,0,"1","1","2"
"uIZwBkvWicqyWraXvYOipw","39.9455017733","-75.1653677598","4.0","4.2",375,"344",505,"505",8,1,0,"3","0","72"
"uj5QvIphe4ZWHBTCJRVkaQ","39.9419087","-75.1528393","3.5","3.6",38,"36",25,"25",9,1,0,"1","1",NULL
"-UJ7ZTb3zfmqZogmy3fnGg","39.949084","-75.167867","3.0","2.9",318,"276",197,"189",17,1,1,"2","1","8"
"ujKGQk1Y3MAX9W9TWvzavQ","40.0152856","-75.2075816","3.0","3.1",113,"114",142,"142",9,1,0,"2","0","4"
"UJQGJ0tlKO93Lia2JGidZA","40.022512","-75.077527","1.0","1.0",5,"5",22,"22",3,0,0,"1","0",NULL
"UjSyPFzZcd70c_nm3tnwtA","40.025059","-75.2220627","2.5","2.7",6,"6",6,"6",4,0,0,"1","0",NULL
"uJvTBGksfErVDSOeBsmOyA","39.9402868","-75.150867","4.5","4.3",139,"138",137,"137",14,1,0,"2","0","8"
"UJw-KnIdnzwbvxzNvIUhgw","39.9591159","-75.1904692","3.0","2.8",15,"15",52,"52",7,0,0,"1","0",NULL
"UjXH7iq8eYauQoGswkxGYw","40.0607947","-75.1920424","2.5","2.5",28,"21",189,"186",7,1,0,"1","1",NULL
"uJxUDvRd89bHePJOD0-n3g","39.9666803","-75.160056","4.0","4.4",62,"7",22,"7",15,1,0,NULL,"1","2"
"uJZgom8HpK74xz8IojpT0A","39.970799","-75.134989433","4.0","4.1",599,"470",598,"472",17,1,0,"2","1","27"
"uKAbrDSJJzZliY1Yqu5KxQ","39.919346","-75.171033","4.0","4.0",187,"159",120,"116",15,1,0,"2","1",NULL
"UkBmK4Icaximp2DY2Zf_iw","39.9664438","-75.139576","3.0","3.1",151,"155",371,"371",19,1,1,"2","0","1"
"Ukkr1N8UApmJsOzbX4XnRA","39.9497994","-75.2090789","3.5","3.5",197,"194",522,"514",10,1,0,"1","1","3"
"uKKRHbXXAIuGxOxs9miwOg","39.9507424","-75.1635776","2.5","2.5",88,"87",183,"183",9,1,0,"2","0","3"
"ukt4QdEiwDubi991eF75TA","39.9684914","-75.176962","2.5","2.4",11,"10",5,"5",1,0,1,NULL,"0",NULL
"Uky0DD3LU4C7eyNDhpmOXg","39.9516785914","-75.1757079913","4.0","3.8",642,"652",1060,"1041",16,1,0,"2","1","17"
"ULAfzCa_T3IeaUAhhASJMw","39.9720589","-75.2451829","3.5","3.7",5,"7",3,"3",5,0,0,"1","1",NULL
"UlckmYD4vBcd2GBI5FXy0w","39.96306","-75.164148","4.0","4.3",163,"148",598,"572",10,1,0,"2","1","1"
"ulfMNXHzGVleRf2U5KwiQQ","40.059176","-75.1904467","4.0","4.0",380,"386",851,"830",10,1,1,"2","1","1"
"UlQDf4jrww_L5b-AYnLO6g","39.949563","-75.143126","3.5","3.3",270,"265",707,"703",19,1,1,"2","0","10"
"ulr3YRJDkSJ36tEQrSgUng","39.9955238","-75.1057463","4.0","4.3",17,"12",24,"23",6,1,0,"1","1",NULL
"UlSJow4H5WF-HHkBW9aXxg","40.0769884","-75.2074997","3.0","2.9",21,"23",8,"8",5,1,0,"2","0",NULL
"uLXADd5rLUi7eFFRO_5wRQ","39.9473199","-75.1642969","4.5","4.8",6,"5",NULL,NULL,6,0,0,NULL,"1",NULL
"uM3OgGrIMv26Mye7iWjY9g","39.9497703714","-75.1482768767","4.0","4.2",57,"53",71,"67",10,1,1,NULL,"0","7"
"UMdy-hcoLE5-zLgCrURvXQ","39.9223434","-75.1859215","3.0","2.8",5,"5",46,"46",4,0,0,"1","0","4"
"UMHuKs1sO-wq3XqKaejXeA","39.9265148","-75.1737757","5.0","4.8",119,"120",209,"206",13,1,0,"2","1","10"
"u-mjpAKElhdZ-ZqhEjwcPw","39.940805","-75.179773","3.5","3.4",57,"57",73,"73",13,1,0,"2","0",NULL
"UMpnAG62H99at_y-J1T1tg","39.9484876","-75.1442086","3.0","3.3",23,"9",21,"9",13,1,1,NULL,"1","11"
"umY6N-ON6HD14vPHicFmQQ","40.051621","-75.093309","3.5","3.5",11,"13",12,"12",5,0,0,"2","0",NULL
"un0xxX785wfQfprryh0TjQ","40.026303576","-75.2255360669","4.5","4.4",579,"498",1197,"1069",17,1,1,"2","1","8"
"Un6UO11mgLC6oRgozaJAKw","40.0478755407","-75.0582505447","2.0","2.3",82,"52",78,"77",7,0,0,"1","1","3"
"ungtrLrUNNN_Ohldfo3zcw","39.8805791544","-75.2375794521","3.5","3.4",32,"27",84,"77",3,0,0,"1","1","3"
"uNh3Eeucqrd07qJ8hG11dQ","39.9936066","-75.1008423","3.0","3.1",17,"16",9,"8",4,0,0,"1","1",NULL
"UNm_HjLpz4nwS65-Wjv97A","39.963646","-75.132441","3.0","3.1",38,"36",56,"54",8,1,0,"2","1",NULL
"unZwLRvJV_fMbbFvrOWU6w","39.965221","-75.143259","3.5","3.6",9,"9",18,"18",3,0,0,"1","0",NULL
"UocjABfzi0iR671BQhsuSg","40.042846","-75.073719","4.0","3.9",26,"29",85,"85",10,0,0,"2","0","2"
"_UOg5_pk9IhKee91eWrT4A","40.029103","-75.0272619","4.5","4.3",721,"636",1175,"1115",18,1,1,"2","1","15"
"uOpUwgX4Xf6copxDjNvvUA","39.9846845","-75.1572059","3.0","2.8",23,"22",13,"12",8,1,0,"4","1","1"
"uorvo3YDnAfzZZBJtMTHug","39.9244155057","-75.1499390226","3.0","2.7",6,"7",4,"4",6,1,0,NULL,"0",NULL
"UOv2_2Mf9NjVvjmwQuK5qA","39.9812557819","-75.1232787037","4.0","4.2",27,"27",20,"20",11,0,0,"1","0",NULL
"up5Czl7yXI1LpZ_6Ys2Ahw","40.041604","-75.0543384","4.0","3.9",120,"110",210,"200",16,1,0,"1","1",NULL
"UPD4qX0t1lm7G86mrj889w","39.9621826","-75.1721897","4.0","4.2",257,"222",306,"288",17,1,0,"2","1","11"
"UpmQ5hH-MDE2XLDBVqUFXA","39.9689304","-75.1350098","3.0","3.3",26,"27",26,"26",3,1,0,"2","0",NULL
"uPrgY60Ibnlc7zn323kg1Q","39.941646","-75.151419","2.5","3.1",10,"13",8,"8",11,1,0,"1","0",NULL
"-uPvL8kLaSzG-KxkSKL6RA","39.9884019","-75.102826","4.0","5.0",5,"2",NULL,NULL,NULL,0,0,NULL,"1",NULL
"UQ8UKfNSUT0aKu4naioVqw","39.9494916","-75.1739356","4.5","4.7",101,"68",61,"37",5,0,0,NULL,"1","15"
"_UqbqUREVLgjYu0s06HWJg","40.0499552","-75.0949117","3.0","3.2",13,"13",7,"7",6,0,0,"1","1",NULL
"uqc5jOWOiPLTPibyy1yI4g","39.955061","-75.170196","4.5","4.4",47,"42",88,"75",4,0,0,"2","1","11"
"UQGl2o3j5p3S5BslkdK9gA","40.0000082","-75.2285063","4.0","3.8",14,"12",38,"35",8,1,1,"1","1",NULL
"uQJNNTRWTj1SYtapTL0y_A","39.913708995","-75.2402606546","3.5","3.5",66,"52",55,"51",8,1,0,"1","1","2"
"UQLWfOGTF-7T2EQlUT92Zg","39.9709028061","-75.1364096627","4.5","4.3",39,"25",28,"13",5,1,0,NULL,"1","14"
"UQNQzgy32KycsODdErBUpw","39.9135752232","-75.1487063865","3.0","2.8",22,"22",76,"76",11,1,1,"2","0","3"
"UQZ4p6xb_7gY7UXHmBzceg","39.9532889","-75.1578543","3.5","3.7",587,"519",889,"830",15,1,0,"2","1","11"
"ur84JezPd2IN5PN4J-fEVw","39.9542532","-75.1975032","2.0","1.8",14,"13",11,"11",3,0,0,"1","1",NULL
"UrQcudvqxfozaFCwiCE-JQ","39.9451614","-75.170498","3.0","3.0",214,"222",242,"242",10,1,1,"2","0",NULL
"UrWsPqcJFlf5sGVRZzsuYw","40.0931358","-75.0320455","1.5","1.8",12,"8",22,"21",3,0,0,"1","1","5"
"urXE9YSeQpOv16kjDu6CHg","39.9557002","-75.182516","3.5","3.3",9,"8",47,"46",8,1,0,"1","0","2"
"us7g3OCOFDXjZpmYqQ-f3A","39.9695251","-75.138405","4.5","4.4",87,"65",48,"40",9,0,0,NULL,"0","5"
"Us-Igy37l8FT-H6ukKJ-Ig","39.9528302","-75.1735102","3.5","3.3",6,"6",8,"8",5,0,1,"2","0",NULL
"USleU89txaknVADlMhUtnQ","39.9557003985","-75.1501474668","3.0","3.1",118,"114",211,"211",9,1,0,"1","1","1"
"usp2gEf_Y2Uf4bxIxET1_g","39.904389","-75.1689154","1.0","1.2",5,"5",1,NULL,2,0,0,NULL,"1",NULL
"uSW_RGoNOqOmtR1lchGxUg","39.926769","-75.14621","4.0","3.5",10,"6",11,"11",5,0,0,"1","1",NULL
"USyJiGIvZ8fHjRVaVTu1Zw","39.951157","-75.170714","3.0","3.1",71,"63",95,"95",8,1,0,"1","0",NULL
"uT9nZ29p2j_YedmCZ7kLPw","40.036396178","-75.1206855476","1.5","1.0",9,"6",14,"11",7,0,0,"1","1",NULL
"Utc1KFuFQ-wwLiUTj5FvmA","39.9178706","-75.1869588","2.0","2.2",26,"14",10,"10",5,0,0,"1","1",NULL
"UtibXZzwJekiDzwys4I19A","39.9508908","-75.1587593","3.5","3.5",19,"18",8,"8",5,1,0,"1","1","1"
"utk0M6RZXbtTYTbip40Bdw","39.9542756","-75.2115951","4.5","4.6",105,"86",80,"67",14,1,0,"2","1","1"
"utUdOwhOK7bnleFIT8lxpA","39.9501921","-75.1447468","3.5","3.7",57,"55",90,"90",7,1,0,"1","0","5"
"utzJv6jAHhsWT3tAz5kesw","39.941958","-75.15019","3.0","3.2",7,"6",1,"1",4,0,0,"2","0",NULL
"uuU__BibPOdiwn7MdPW4vw","40.096111","-75.0148769","4.0",NULL,5,NULL,2,NULL,3,0,0,NULL,"1","1"
"uuYanMLNJzdpaYB83szcEg","39.9497989859","-75.1610815883","3.5","3.6",67,"64",137,"132",12,0,1,"2","0","3"
"uUZIIkBvi7-0114yAlL3vg","40.0639558","-75.1535462","3.0","2.8",20,"20",57,"57",4,0,0,"1","1",NULL
"UVCiRVQID_amNd_q1K5POA","39.9422776","-75.1449611","3.5","3.8",108,"93",432,"419",16,1,0,"2","1","1"
"uVJkqQ1U9MH7hBorrwGhBg","39.9539029","-75.204325","3.5","3.3",191,"163",257,"252",13,1,0,"2","1","5"
"uvj_tGQrGDSVXjNU4pHjCA","39.9556956061","-75.1985801108","4.0","3.9",387,"387",684,"677",16,1,0,"2","0","3"
"UVlSniAij6XBb4xrh2-emw","39.9449809","-75.1653129","3.0","3.0",42,"43",2,"2",6,1,0,"2","0",NULL
"uvLWDDTcBRrVeOCnv9DrBQ","39.9479756","-75.1426049","3.0","2.8",25,"25",36,"36",4,1,0,"2","0",NULL
"UVmjxbmreidwhwoFpYaczA","39.953971063","-75.1608616859","4.5","4.6",51,"35",39,"25",11,1,0,NULL,"1","19"
"uVri4t3oyA7gqbX5q7_0LA","40.0382105","-75.1018915","3.5","3.6",59,"57",69,"68",17,1,1,"2","1","1"
"UVw6-8eNsp1hLOk5VrjIKQ","40.089329","-74.9670019","4.0","3.8",5,"5",30,"30",8,0,0,"1","1",NULL
"uVyohgIjld0qrQOPv7mXUQ","39.9518185","-75.1603207","3.5","3.4",67,"67",219,"219",6,1,1,"3","0","5"
"uWJiesUyImGEPYYxkZ3Tmw","39.9564707","-75.1654783","3.0","2.9",109,"91",85,"82",14,1,1,"1","1","6"
"uWJx0gRuynGEjgRtxUu-dw","39.9496785559","-75.1548227944","4.5","4.5",57,"39",116,"101",12,1,0,"1","1","4"
"uWyy81dLJoK0WuxPw2_REA","39.9530334473","-75.1669692993","4.0","4.2",5,"5",21,"21",4,0,0,"1","1",NULL
"Ux1CCrhp7mqBJG5ZdmK0EA","40.0770116","-75.208546","3.0","3.2",68,"66",112,"108",14,1,0,"1","1","3"
"U_X60dqUInqe-F3cvbY57Q","39.9437982","-75.2464248","2.5","2.7",8,"6",14,"13",8,0,0,"1","1",NULL
"uXdA2sznJk30qnrEFX7AeA","40.0361874","-75.1299277","3.0","3.0",7,"7",8,"8",6,1,0,"2","1",NULL
"uXFt5P6nmFjoeGQqRmLVLQ","39.9974914","-75.0734115","2.0","2.5",19,"14",79,"78",9,1,0,"1","1",NULL
"u-xGrOvBv1bxtpAHk-SZ5w","39.9221978","-75.1714459","4.5","4.4",144,"132",121,"117",14,1,1,"2","1","2"
"UXOji-MYsS0SL_0ccTjbKQ","39.949975","-75.146054","3.0","2.9",42,"28",60,"34",7,0,0,"1","1","7"
"uxZENO1iy7tz8MK77L3_GQ","39.9302929","-75.1627686","4.0","3.9",271,"267",751,"740",14,1,1,"1","1","3"
"uY4LSPsa3bVKzYQitbfsUw","39.9557255","-75.1698437","4.0","4.3",13,"12",13,"13",1,0,0,NULL,"1","1"
"UydC4Zx5N3TZBB1PfzWMMg","39.95077","-75.155038","3.5","3.4",14,"14",48,"48",6,1,0,"1","0",NULL
"UYk0-_vE6GheSGKJlRBt4w","40.1108991567","-75.0243157893","4.0","4.1",15,"15",91,"91",8,0,0,"1","0",NULL
"uYZPcVLuCrnTZYmmTZMzjQ","39.9585731","-75.2248932","4.0","4.0",7,"4",9,"8",4,0,0,"1","1",NULL
"UzbNTU2k8A4k0uLrDbRq2w","39.951001","-75.16874","3.5","3.4",16,"16",11,"11",7,0,1,NULL,"0",NULL
"UZcmazUpa0BBBzJ6dfueEQ","40.0268758","-75.0375563","2.0","2.0",7,"8",12,"12",6,0,0,"2","0",NULL
"UzU1N9XSoAUwn4Z8BIcvKw","39.936139","-75.158194","4.0","4.0",282,"257",712,"683",16,1,1,"2","1","8"
"V0DE3adlCc6m3t-yTxAg4g","40.0420055","-75.02845","3.5","3.3",19,"14",3,"3",6,0,0,"2","1",NULL
"V0SHmvYtXqdv8-AsqshV6w","39.9495395623","-75.158919096","3.5","3.5",796,"804",1338,"1335",18,1,1,"2","0","11"
"-V0vIgo6196MDn_x3ZaYmA","39.9506242","-75.1697297","3.5","3.4",146,"134",130,"130",8,1,0,"2","0",NULL
"v1CeHx_WcjpKK6kAV2pDQA","39.9528973","-75.1582844","2.5","2.4",46,"43",128,"123",7,1,0,"1","1",NULL
"-v1Ia8G_G00SuygAm6koUg","39.9482296","-75.156935","3.5","3.7",52,"47",716,"705",6,1,0,"1","1",NULL
"v1LfhgHi6oGSInDKwMdtFw","39.961359984","-75.141358211","4.0","4.1",109,"113",124,"124",12,1,0,"2","0","2"
"v1msvs2bf_LwGUnIcCgSEg","39.96038","-75.16935","3.5","3.5",230,"219",308,"298",13,1,0,"2","1","6"
"v1UZ0rYgVr_WEfLsK82VPA","39.9274665","-75.1637896","4.5","4.5",50,"48",47,"41",10,1,0,"1","1",NULL
"V35-Tw8yBCzqu6oERS7fSA","39.941921","-75.150363","3.5","3.6",14,"14",15,"15",6,0,0,"1","0","3"
"v3nYPLm8PkbbtQhsrqTo-Q","39.9622043","-75.1721077","3.0","3.0",14,"14",10,"10",8,1,0,"1","0",NULL
"v45E6gg6MrAziTepkiWByA","39.9522045","-75.1695409","4.0","4.1",516,"285",522,"357",21,1,1,"2","1","38"
"V4Dr3ragKHKeUab96miyMA","39.93522","-75.158815","4.5","4.5",149,"127",191,"173",14,1,0,"2","1","8"
"v4GEm31U0iNmz7VrJiYirA","39.953175","-75.154942","3.5","3.7",72,"74",71,"71",8,1,0,"2","0",NULL
"v5iurptJZo_7xm2Qm-3lgQ","39.8755341584","-75.2380645706","2.0","2.2",244,"245",605,"605",8,0,0,"2","1","1"
"V5joRorS5dBNDXD669n6jg","39.966258","-75.1382568","3.0","4.5",146,"21",67,"9",11,1,1,NULL,"1","1"
"V5KiEoH4E86GA2S3RQkf1g","39.9862724","-75.094699","3.5","3.7",12,"11",8,"8",8,0,0,"1","1",NULL
"v61wRXqmrsBjoJrKkIHj9g","39.9577723662","-75.1584718344","4.0","3.8",132,"134",205,"205",20,1,1,"2","0","1"
"_V6hl1oGkTV2KbGeax_HPA","39.9563986","-75.1542873","4.0","3.8",926,"870",2390,"2269",15,1,0,"2","1","27"
"V6nHZ__onRImXrX0u5Mu8w","40.0361386","-75.0404656","3.0","3.3",44,"39",61,"61",14,1,0,"2","1","1"
"V6Om7YZhlRQRU7WfuxHq8Q","39.9533224742","-75.1590000821","4.0","4.1",485,"417",1123,"1027",10,1,0,"1","1","13"
"v6tFMx_fKBcfiBagKb_EIg","39.9560363","-75.2154296","4.5","4.6",141,"116",102,"89",14,1,0,"1","1","3"
"v70BCKY2DJQ9Ve5C6Ab7tg","39.9484491","-75.1532384","4.0","4.3",7,"3",NULL,NULL,0,0,0,NULL,"0",NULL
"v72qGvd53IxhM2m8aatOpg","39.9463188","-75.1579609","4.0","4.1",242,"219",255,"236",15,1,0,"2","1","7"
"v7ibuvyZutqZ7pjMCH1exg","40.056184","-75.061858","3.5","3.4",43,"40",31,"30",10,1,0,"2","1",NULL
"v7KzbLoHo9zC2xRpWEEp0A","39.9521517","-75.1757544","3.5","3.4",87,"95",97,"97",12,1,0,"1","0","1"
"V7xcLU1vsRTQHcPkZwHr2g","39.946666","-75.163993","4.5","4.3",13,"14",1,"1",11,1,0,"2","0",NULL
"-v8dtO9BZmKidXLMohiQhQ","39.9670245","-75.1729544","3.0","3.2",320,"285",924,"891",15,1,0,"2","1","7"
"V_8ReSppc0WFB4hZbh94WA","39.941934","-75.149329","4.0","4.1",19,"19",NULL,NULL,3,1,0,"3","0",NULL
"V8we7-uCa-SouadZmZ9Ieg","39.9491039","-75.1658813","3.0","2.8",381,"318",573,"519",18,1,1,"3","1","35"
"v8ZUd9TePnvYSifCQFCueA","40.0570106694","-75.0135945701","2.5","2.5",8,"8",12,"12",5,0,0,"1","0",NULL
"v92xgVl-BH_pQM486ea-9g","39.9506387","-75.1691989","5.0",NULL,14,NULL,5,NULL,5,0,0,NULL,"1","1"
"V-96iACFgPmVjjKACGxd7Q","40.0839955","-75.0354963","2.5","2.5",6,"6",1,"1",5,0,0,NULL,"0",NULL
"V9ajbgVgiZfR0mD-ZRerDw","39.9557799","-75.1819683","2.5","2.7",40,"39",57,"55",9,0,1,"1","1","1"
"v9jNsSprsNpERYvyTOAzqw","39.9924676","-75.1013555","3.0","2.8",11,"11",13,"12",7,1,0,NULL,"0","1"
"va40jWz1dr0CHG4fIJgaHA","39.948214025","-75.144035627","3.0","3.2",31,"30",65,"65",5,1,0,"1","1","1"
"vA5MHe9LqNQcp8k_CaFkHg","40.0506387","-74.9997615712","4.0","4.1",123,"87",240,"229",16,1,1,"2","1",NULL
"vAfuyrsog38dv_q3z5YwLA","39.995528","-75.1297621","4.0","4.0",29,"23",19,"18",5,0,0,"1","1",NULL
"VajDn9MOuWbgQ0S95P4Aeg","40.0166658","-75.1317594","5.0","5.0",6,"5",3,"3",3,1,0,NULL,"1",NULL
"VayJyqAwLdMBt9HAINkxrA","39.9860854","-75.2475653","4.0","3.9",11,"11",14,"14",9,1,0,"2","0",NULL
"VBBIPqGtWzZRP6pA3F6oHQ","39.9583988","-75.2080055","3.0","3.3",5,"4",NULL,NULL,NULL,0,0,NULL,"0",NULL
"Vbdk80DwTyrCYBoEIIyMGA","39.9247438","-75.171114","4.0",NULL,8,NULL,NULL,NULL,2,0,0,NULL,"1","1"
"VbEm2EN2rpCqSQDVnIZZuw","40.0173649056","-75.149853","1.0","1.3",12,"8",13,"13",8,1,0,"1","1",NULL
"VbGGpt-Q5ZeMxSFPDbPeBg","39.9697976","-75.1318089","4.5","4.3",224,"228",295,"295",14,1,0,"2","0","8"
"VbItL6RDULtnw4YvB6EhVg","39.9412993","-75.1477446","3.0","3.0",178,"157",500,"500",10,1,0,"2","0","2"
"VBJenKqcBasewkS7PoLOWA","39.9115533508","-75.1501093905","1.5",NULL,15,NULL,2,NULL,1,0,0,NULL,"1","2"
"VBONwHcqkxYTHfxmdKGhkw","39.9457341","-75.1413125","3.0","3.1",73,"64",91,"85",23,1,1,"2","1","9"
"vBQNbW_aiKCteAp756VQgw","39.9412409","-75.1470082","3.0","3.0",25,"25",59,"58",4,0,0,"2","1","17"
"vBwDwbU52z6Daw29McXCCw","40.073421","-75.1547979","2.5",NULL,11,NULL,3,NULL,3,0,0,NULL,"1","1"
"VC7VTddnZmY6RQoLQd_49A","39.9750224","-75.1183932","4.0","3.8",278,"270",235,"234",9,1,0,"2","0",NULL
"vC98a0bIcSDVfX3dOuuAkQ","39.9534737729","-75.1660586932","4.0","4.2",20,"20",28,"28",11,0,0,"1","0","1"
"vCHNWdW-ys-nWUx3Cpvk8Q","39.9507452","-75.1701679","4.0","4.0",261,"252",488,"488",10,1,0,"2","0","7"
"VCkSUsdL5P0p16DAPxVROA","39.960811","-75.1573883","4.0","4.2",31,"13",17,"6",5,1,0,NULL,"1","2"
"Vcn_cuQNKRF0eQ16TXVaXQ","40.0683287","-75.1978484","4.5","4.2",189,"162",181,"172",11,1,0,"1","1","14"
"VCTI7doVpU094lugVBP_DA","39.9217543725","-75.1462794724","3.5","3.9",27,"23",98,"96",9,1,0,"2","1","1"
"vcyyzUqEiCTSrFmHgqvxpg","40.0512797","-75.0943052","4.0","4.3",44,"38",40,"40",8,1,0,"1","1",NULL
"Vd0BRbtnhEfNkVNKTH86Bg","40.0922546","-75.017788","2.0","1.8",5,"4",11,"11",1,0,0,"1","0",NULL
"Vd0YOj5GVv-Nxeo06HCfjA","39.929795","-75.163155","4.5","4.6",34,"25",257,"212",10,1,0,"1","1","2"
"VD4Rdyj0tauBckrTYgIcpQ","39.9547208","-75.1689532","3.0","3.2",48,"44",1017,"1016",5,1,0,"2","1",NULL
"vDEumX1eZTZC6VROCwnnZQ","39.9552705","-75.1566243","4.0","4.0",16,"16",19,"19",0,0,0,NULL,"0","1"
"vdG1rGWbpVyTrFmCQomdnw","39.9924676","-75.1013555","2.0","2.1",12,"12",12,"12",4,0,0,"2","0",NULL
"VdpwcM3GQ2AjzSm5-9ZuTA","39.9509776083","-75.1457880065","4.0","4.1",94,"95",33,"33",10,1,0,"3","0","2"
"vDRbIZgQkohfjt2ctVLn1w","39.9407654","-75.150985","3.0","2.8",19,"19",NULL,NULL,9,1,1,"2","0","1"
"vDVTecHXPkKp9OkVXX_boA","39.955561","-75.1696566","3.0","2.8",16,"16",46,"46",3,0,0,"1","0",NULL
"vdZx3b6EFdzBUefn5sEnrg","39.952335","-75.163789","3.5","3.7",87,"88",90,"90",11,1,0,"2","0","1"
"vEfA3V3pCrnigUFlLJ3gLw","39.938929","-75.157903","4.5","4.4",140,"132",449,"441",10,1,0,"1","1","4"
"-VEGatH4Ea3anbCS4wjgIQ","40.0413621","-75.0643869","3.5","3.3",98,"96",290,"275",13,1,0,"2","1",NULL
"vEgKBcuZxPsaExMXBP0SgQ","39.9623128","-75.140731","4.5","4.3",87,"83",334,"333",10,1,0,"1","1",NULL
"VEivTOTxSwKfFhvbVnJzqg","39.998682","-75.232883","2.0","2.1",7,"7",21,"21",1,0,0,NULL,"0",NULL
"VEJKp3OEePyqnez_GrmamQ","39.9978235","-75.1109507","3.0","2.9",44,"44",145,"145",7,1,0,"1","0",NULL
"vejODO0L4F5tcnDkBq1_Ig","40.0751999","-75.2045458","2.5","2.5",74,"76",131,"127",12,1,0,"1","1","1"
"venWfi69QVylbyrvaPt0nQ","39.9394117528","-75.1773281189","4.5","4.3",276,"249",787,"755",14,1,0,"2","1",NULL
"VEsI9_aDFzIrk8wh0QCOAw","40.004346","-75.21854","2.5","2.4",126,"122",264,"257",7,1,0,"3","1",NULL
"VEsJqjwNm5jb6xN8BGTn5Q","39.9274627","-75.1489763","3.0","3.1",13,"14",8,"8",7,1,0,"1","0",NULL
"vESmLNVMC9q7ZYKIwOtO8w","40.04152","-75.064943","5.0","4.8",5,"5",NULL,NULL,1,0,0,"2","0",NULL
"VeTziaQYQLg0o67Oe-B7ug","39.9217559","-75.1426351","3.0",NULL,10,NULL,9,NULL,7,1,1,NULL,"1","20"
"vf2dlfdopFlerxozUwgPDg","39.9555591054","-75.1907571761","4.5","4.5",70,"64",96,"95",8,1,0,"1","1","1"
"Vf7meUouR3TMU6OPMpbYtQ","39.948182","-75.1431548","4.5","2.0",8,"1",7,"1",5,0,0,NULL,"0",NULL
"vF9PBhB_5SrQHbCXtyYijA","39.9579312","-75.1603414","4.5","5.0",5,"1",2,"1",6,0,0,NULL,"1","1"
"vFDGCmR5iH34PdoBhTYh_A","39.9536285","-75.2189512","3.0","2.9",50,"34",53,"43",10,1,0,"2","1",NULL
"VFI97zWd0bmO5uf-k-K5IQ","39.9518259","-75.169687","3.0","2.9",15,"15",24,"24",10,1,0,"2","0",NULL
"vF_QwGltBpVesMMGclzB9Q","39.9424247094","-75.1456823945","4.0","3.9",601,"527",1087,"1044",15,1,0,"2","1","13"
"VF-xxQsEeWYwdqiGVC7L0Q","39.9483437001","-75.2221290417","3.5","3.4",46,"38",24,"22",9,1,0,"1","1",NULL
"vFyAR4mZYLx1ISZci6Mq-g","39.9397984","-75.1575767","4.0","4.1",8,"9",NULL,NULL,4,0,0,"2","0",NULL
"VG1RKFwh_F8KX38Idnsy8g","39.9644213","-75.1491314","2.5","2.6",25,"25",17,"17",5,0,0,"1","0","2"
"vg3JmN8hAiOV1suoxTi1yA","39.962797","-75.172945","2.0","2.0",81,"72",47,"47",8,0,0,"1","1","1"
"VG4yVFNX7B-iONzZlLd-Fw","39.9779193285","-75.1315421239","4.0",NULL,18,NULL,12,NULL,7,0,0,NULL,"1","5"
"VG54JsBaDIbXU29HI9jiXw","40.0243322","-75.2207517","4.5",NULL,118,NULL,93,NULL,9,1,0,"1","1","17"
"VG90jWMhlapW4gfO63jtHA","39.9538018","-75.158459","3.0","2.9",105,"107",41,"41",7,1,0,"2","0",NULL
"VgGmMEc68H1ZB_mtk83Cgg","39.947631","-75.192604","2.5","2.7",28,"23",49,"48",13,0,0,"1","1",NULL
"vgNNwYjdZ_waBvgUcwtefA","40.0501175","-75.0111494","3.5","3.2",217,"212",495,"471",17,1,0,"2","1","5"
"vgSfuvMzkNPJd7YAht31OQ","39.964545","-75.1607530281","4.0",NULL,92,NULL,45,NULL,13,1,0,NULL,"1","7"
"-VH4B5o1sjZueC6go9FB1g","39.8730203","-75.2747937","2.5","2.4",13,"13",51,"51",5,0,1,"2","1",NULL
"VH-ctR1v5d1sJy2Yk8yrjA","40.0758304","-75.0851789","4.0","4.0",13,"13",1,"1",9,1,0,NULL,"0","1"
"vhd7sbDlz9gT453ITmCa_Q","40.0449324","-75.2311961","4.5","4.5",10,"10",18,"18",2,1,0,"2","0",NULL
"vhDWGF-8BfsxvS7Zo5Wv2w","39.9507508655","-75.1682812761","4.5","4.5",640,"570",775,"721",14,1,1,"3","1","27"
"vhOXL8_Z5goUiv9MNaD80A","39.912509","-75.2429554","4.0","4.0",15,"14",65,"65",12,1,0,"2","0","1"
"_vi0nhfx0jSlIOp8PzD8QQ","39.9507211","-75.1583126","4.5","4.3",195,"196",218,"218",10,1,0,"1","0",NULL
